{ad25a031-880b-4f88-ac12-82d6c52fbdea} event:/char/badeline/appear
{00c336f3-361c-455c-a735-88d322bb0a87} event:/new_content/game/10_farewell/bird_flyuproll
{9ba95702-66ae-441f-944e-c123175195ff} event:/new_content/game/10_farewell/bird_relocate
{ff882573-75c7-4aeb-86e2-73a946646308} event:/new_content/game/10_farewell/bird_startle
{f73f6ebb-c858-4a36-b59a-74c66ee1f901} event:/new_content/game/10_farewell/bird_throw
{ee413800-8752-4f0b-9a5d-3084e2473aa2} event:/new_content/game/10_farewell/bird_wingflap
{67ac36e7-71f0-4956-97b1-ac7ce0e1bd0a} event:/new_content/game/10_farewell/cafe_computer_off
{4be46c93-4868-4b41-ab86-cd5b4cb24ab4} event:/new_content/game/10_farewell/cafe_computer_on
{2760b17a-48e8-4008-8fdc-c5180c7e7516} event:/new_content/game/10_farewell/cafe_computer_on_old
{cb643135-d2a6-4999-b669-d2385a7cf546} event:/new_content/game/10_farewell/cafe_computer_startupsfx
{e50e05b1-7d84-42b4-9978-eaed3a3d9945} event:/new_content/game/10_farewell/endscene_attachment_click
{0d8902b7-105c-4f09-973b-28e701845084} event:/new_content/game/10_farewell/endscene_attachment_notify
{9492988e-612e-418d-a1a5-b416db84f087} event:/new_content/game/10_farewell/endscene_dial_theo
{87c24e15-dce0-40ae-a8b5-878e5a071dc6} event:/new_content/game/10_farewell/endscene_final_input
{0a35baac-0a14-4121-b6fe-8336c5ae6507} event:/new_content/game/10_farewell/endscene_photo_zoom
{8e4da22f-7a93-46b7-8e07-7255d3431e1b} event:/new_content/game/10_farewell/fakeheart_bounce
{a72e0e5c-5db0-4542-8a29-25d4d8e19a14} event:/new_content/game/10_farewell/fakeheart_get
{51f68531-d228-4786-b703-6a5f44e41cee} event:/new_content/game/10_farewell/fakeheart_pulse
{08327e1d-c840-4d1e-9733-0cf4a843f867} event:/new_content/game/10_farewell/fusebox_hit_1
{6b7fe1af-1dfd-40f1-89bc-b3e43f6eddcf} event:/new_content/game/10_farewell/fusebox_hit_2
{0a4ae8c6-5797-4d09-8636-106589eeeeae} event:/new_content/game/10_farewell/glider_emancipate
{59507330-6098-4229-9ad1-7c927ec01298} event:/new_content/game/10_farewell/glider_engage
{cd01863f-3e92-4952-9a97-9a529df26b53} event:/new_content/game/10_farewell/glider_land
{faf2332c-87fb-46d7-b108-99de35f7d683} event:/new_content/game/10_farewell/glider_movement
{0ef75714-36af-4845-bd24-72028d9c1efb} event:/new_content/game/10_farewell/glider_platform_dissipate
{d3bd0dd4-28a4-4217-ac40-a3b8c2531979} event:/new_content/game/10_farewell/glider_wallbounce_left
{de545f84-effc-4211-b6e5-ecffe93189db} event:/new_content/game/10_farewell/glider_wallbounce_right
{825153d7-05f3-44b4-834c-fa2248bab331} event:/new_content/game/10_farewell/glitch_long
{b26ebe07-7db5-40d0-9282-2d1449db8c5a} event:/new_content/game/10_farewell/glitch_medium
{42d600c5-32c3-4433-8a1e-be394b30bcde} event:/new_content/game/10_farewell/glitch_short
{6fc73c45-4446-4114-b002-6dfeb92769d7} event:/new_content/game/10_farewell/heart_door
{67466be6-2fc8-4d0e-992e-0c882a8adf9a} event:/new_content/game/10_farewell/key_unlock_1
{ce614f36-80cd-453a-8af8-3ba2c20c5a5a} event:/new_content/game/10_farewell/key_unlock_2
{e4d013b8-4cd3-4cab-aec7-829d00c6307a} event:/new_content/game/10_farewell/key_unlock_3
{324223a1-46c3-437e-9069-ed5059b47b95} event:/new_content/game/10_farewell/key_unlock_4
{65131955-b8d6-4254-9fe9-ce9965b0f8c9} event:/new_content/game/10_farewell/key_unlock_5
{d27aa340-38c2-46fe-9e45-83c4f6be9070} event:/new_content/game/10_farewell/lightning_strike
{9f711ad4-4561-47f1-ab99-938d1169b1ca} event:/new_content/game/10_farewell/locked_door_appear_1
{7a366698-8474-4be8-83ab-be004cb6a2a3} event:/new_content/game/10_farewell/locked_door_appear_2
{c2f181a5-e820-4e13-aa2d-ff902fab795a} event:/new_content/game/10_farewell/locked_door_appear_3
{a4f824f9-22e8-4589-a9b9-0db1ad747fa3} event:/new_content/game/10_farewell/locked_door_appear_4
{1c75f1cf-5825-42f1-b57f-5b5a5cefdedd} event:/new_content/game/10_farewell/locked_door_appear_5
{17a8ef3e-78e8-430c-9cf4-995a121ef1fe} event:/new_content/game/10_farewell/pico8_flag
{711fa1d2-88c6-4f74-a650-fe7011e736fa} event:/new_content/game/10_farewell/pinkdiamond_return
{8aeeda91-d53c-409e-9f6b-37f8724ca79a} event:/new_content/game/10_farewell/pinkdiamond_touch
{cabdd646-45f5-4dbd-9cd2-898a99a794c4} event:/new_content/game/10_farewell/ppt_cube_transition
{b8e2f523-8fd3-444c-99aa-b45e5910fcda} event:/new_content/game/10_farewell/ppt_dissolve_transition
{43420008-de4c-4d1c-8f4b-15c4871e4354} event:/new_content/game/10_farewell/ppt_doubleclick
{35472fac-2f05-4eb5-8281-d929b5ce41bb} event:/new_content/game/10_farewell/ppt_happy_wavedashing
{c0b225c7-09c9-4ab7-a093-706c35d87598} event:/new_content/game/10_farewell/ppt_impossible
{55899a39-fc05-43d3-8878-834a4a25b6d4} event:/new_content/game/10_farewell/ppt_its_easy
{5c9780f7-de2d-4811-813e-f89201d92e35} event:/new_content/game/10_farewell/ppt_mouseclick
{445a96f2-982e-49d4-895a-19889e614955} event:/new_content/game/10_farewell/ppt_spinning_transition
{33a10afa-41bd-4534-8222-17e7947e9517} event:/new_content/game/10_farewell/ppt_wavedash_whoosh
{82f68918-aab7-4a13-a58a-05a318a8c32c} event:/new_content/game/10_farewell/puffer_boop
{495bbb28-2513-4698-8d54-fa114ff6722d} event:/new_content/game/10_farewell/puffer_expand
{355e716c-e169-4114-a223-a4e3156d23cf} event:/new_content/game/10_farewell/puffer_reform
{6fc9a437-3cb1-4455-b2e1-421eb885177c} event:/new_content/game/10_farewell/puffer_return
{2f7381e9-7264-4df3-8cff-84cc46b2d3d9} event:/new_content/game/10_farewell/puffer_shrink
{7867f29b-8e33-4e2e-8d56-00cf9211cadd} event:/new_content/game/10_farewell/puffer_splode
{026c5b8c-d51e-42df-a9bd-ae7b1e84f7b2} event:/new_content/game/10_farewell/quake_onset
{28caabf1-2b9d-480e-bcc2-5947a2398087} event:/new_content/game/10_farewell/quake_rockbreak
{a948d002-6935-4b70-92bf-39b7e43c56e0} event:/new_content/game/10_farewell/strawberry_gold_detach
{b0f9d304-0ba2-4858-b514-7620a56dda0b} event:/new_content/game/10_farewell/zip_mover
{3f2d120c-8b3f-4adf-b110-42388e8c5674} event:/new_content/music/lvl10/cinematic/bird_crash_first
{92aa23ba-8ab2-4448-aae6-67acbe73582b} event:/new_content/music/lvl10/cinematic/bird_crash_second
{3482e653-439f-46cc-8cbd-02abf456b0e4} event:/new_content/music/lvl10/cinematic/end
{0aab6c8a-4133-4265-8bad-098df594150f} event:/new_content/music/lvl10/cinematic/end_intro
{c188c18a-cede-4cca-b9c1-455f89a13ca8} event:/new_content/music/lvl10/cassette_rooms
{427b4b7d-22a7-4295-9f47-931b594b4daa} event:/new_content/music/lvl10/final_run
{c76a681f-24c9-48b2-b9c7-ca8bca24902e} event:/new_content/music/lvl10/golden_room
{4d1d9d21-9e89-405f-844f-070ae9d6611e} event:/new_content/music/lvl10/granny_farewell
{e296f495-1041-400e-9c31-c59ef318e7b7} event:/new_content/music/lvl10/intermission_heartgroove
{c6c1c7be-a5a5-4654-8e6f-15aed6a96847} event:/new_content/music/lvl10/intermission_powerpoint
{f7e0cc43-4a57-49ee-a114-7d9d1e40b198} event:/new_content/music/lvl10/part01
{af7a6f63-887d-4508-b54e-ff4e4f296ae1} event:/new_content/music/lvl10/part02
{57cceb1a-e169-43f4-802c-d41992ec6926} event:/new_content/music/lvl10/part03
{8023c811-1142-42b8-8789-cbf1221c5c81} event:/new_content/music/lvl10/reconciliation
{2133d394-da16-49a5-82d2-59dfabecf762} event:/new_content/ui/postcard_variants_in
{f065adf0-963d-4d3e-a4fe-1538154936f7} event:/new_content/ui/postcard_variants_out
{4c875fde-bab4-4ddf-a32b-1a098a44e2a1} event:/new_content/ui/rename_entry_accept_locked
{b3639ef6-f73d-4ae0-a8c7-8edb94279868} event:/new_content/ui/skip_all
{7d16c138-146a-4337-97b7-777ec6146448} event:/new_content/timeline_bubble_to_remembered
{26abe2b4-6501-4663-968e-1b593b429d56} event:/pusheen/char/chara/appear
{07173975-16a6-4b0d-91e0-46e649bd0d6f} event:/pusheen/char/chara/booster_begin
{0c713ecc-2f37-4cfa-bdab-15c345f8c8ef} event:/pusheen/char/chara/booster_final
{710d2e0e-c6ba-43ae-ae39-ea0db4642f96} event:/pusheen/char/chara/booster_reappear
{a4d0b532-903b-47a1-8a17-3241792191a6} event:/pusheen/char/chara/booster_relocate
{56e37171-2577-4a28-aabe-1cb818bfc94b} event:/pusheen/char/chara/booster_throw
{dd3012a0-c18c-4a68-a1f8-b3c7b1ed10ec} event:/pusheen/char/chara/boss_bullet
{f34c63c0-e437-4139-bdee-7af6bfedb011} event:/pusheen/char/chara/boss_hug
{bfe42966-32aa-43de-80d2-6839171f90a9} event:/pusheen/char/chara/boss_idle_air
{85fb75f2-c38f-49ac-b49d-ab12a8ef4b2e} event:/pusheen/char/chara/boss_laser_charge
{66742c55-060f-4a80-9a67-d43bcd892761} event:/pusheen/char/chara/boss_laser_fire
{245ea7a0-4c94-444f-a462-aeb786caa89b} event:/pusheen/char/chara/boss_prefight_getup
{c2d14b5e-3376-4627-a6e3-e925d3794482} event:/pusheen/char/chara/chara_join
{ed74850d-3e67-4aa9-86d2-61686784fe87} event:/pusheen/char/chara/chara_split
{7e994d46-a074-4a1c-a9e3-720fb65399ab} event:/pusheen/char/chara/climb_ledge
{1d0158b7-2910-443c-b4d5-3b54496a4ef4} event:/pusheen/char/chara/dash_red_left
{8262b50d-0863-49ed-a257-73eaf9c87d48} event:/pusheen/char/chara/dash_red_right
{2b126cf4-3d44-43a3-96e1-2ada2ff88019} event:/pusheen/char/chara/disappear
{b0acedc6-cfbf-4ac0-a35d-2cf99ca5f96d} event:/pusheen/char/chara/dreamblock_enter
{eed6d9ec-4484-4198-8cbb-9865c21dfbf3} event:/pusheen/char/chara/dreamblock_exit
{056612f0-50ca-42a3-bec5-0866cbd98306} event:/pusheen/char/chara/dreamblock_travel
{29a60142-c3f2-4641-b678-9c815a752bef} event:/pusheen/char/chara/duck
{312055ed-1598-4161-a44c-0a1fd67d95bb} event:/pusheen/char/chara/footstep
{85b486ea-b90c-4ddf-9ac3-500bc1f9f844} event:/pusheen/char/chara/grab
{f5349328-9f34-4275-a3b0-88099f340739} event:/pusheen/char/chara/grab_letgo
{3eebce71-57a9-4ea4-a94e-657287693d74} event:/pusheen/char/chara/handhold
{34716eb2-f580-4060-85b7-1349ddeca963} event:/pusheen/char/chara/jump
{82ad8492-c075-4619-96d4-0fced3fa91a1} event:/pusheen/char/chara/jump_assisted
{df07aabd-d598-4b59-9922-7b12da33682c} event:/pusheen/char/chara/jump_climb_left
{6aded6de-c5d7-4d08-ab80-32b487420eb1} event:/pusheen/char/chara/jump_climb_right
{432df3d9-31aa-4080-9f29-39a7b6e059dd} event:/pusheen/char/chara/jump_dreamblock
{6ea2ad67-9ab7-4c2d-942f-6a36227f2c49} event:/pusheen/char/chara/jump_special
{cda25696-3de5-4fa9-8ea0-89217162221c} event:/pusheen/char/chara/jump_super
{4cc52df1-fae9-472a-b99d-aa27283a2fa7} event:/pusheen/char/chara/jump_superslide
{fd692711-17a3-4df3-8115-9a5fbbb65159} event:/pusheen/char/chara/jump_superwall
{dde24730-64f5-46ab-aa9d-6407c6e1b87b} event:/pusheen/char/chara/jump_wall_left
{7daefdc4-847f-4b11-8fab-5fbc3445ee65} event:/pusheen/char/chara/jump_wall_right
{380118d7-adea-4cd8-92e1-b7c368ac8965} event:/pusheen/char/chara/landing
{31f960e5-4eab-4e1d-bea5-f2a946352cfc} event:/pusheen/char/chara/level_entry
{089a504e-c976-431e-a1a8-a3c72f5e8df6} event:/pusheen/char/chara/stand
{7facdff4-87ae-497d-b03e-081788bcb51c} event:/pusheen/char/chara/temple_move_chats
{df7cef39-8e42-42d7-93fd-cb7ab3d6e8aa} event:/pusheen/char/chara/temple_move_first
{b0771b7d-062b-445b-89ee-0e7543c130e2} event:/pusheen/char/chara/wallslide
{5b90a193-ec6d-4efd-a66e-9077d36c56b0} event:/pusheen/char/dialogue/sfx_support/phone_static_asriel
{4018e561-e647-4f04-b1de-668cff34fa9b} event:/pusheen/char/dialogue/sfx_support/phone_static_gaster
{f9a6ddff-a49a-4a55-bc98-23d759260c77} event:/pusheen/char/dialogue/!!!_README
{f89e55e7-1ad9-473a-97c0-0112b865b519} event:/pusheen/char/dialogue/alphy
{b9ee5a12-d475-43c0-ad4a-761af26607e1} event:/pusheen/char/dialogue/asgore
{a1c52317-d986-4049-8d6f-55594cc2ee8f} event:/pusheen/char/dialogue/asriel
{df5e7b8e-a7be-44e3-8c62-6b2f165eef9a} event:/pusheen/char/dialogue/asriel_god
{8e687578-2b2b-46a5-bd07-a0139f57a85e} event:/pusheen/char/dialogue/chara
{fc71dbc0-64bd-41bf-b2b6-f5296803aa85} event:/pusheen/char/dialogue/defender
{a380f274-e8c6-4708-a5de-1a0188f2595f} event:/pusheen/char/dialogue/els
{6b98a3fd-faa8-4da5-819f-3266b8ed8ff0} event:/pusheen/char/dialogue/flowey
{27014cc1-0efb-493a-bfd2-0ee18999cd2a} event:/pusheen/char/dialogue/king
{733634b4-a3f0-4d06-841b-e2625ec3b0b9} event:/pusheen/char/dialogue/kirby
{f67ade2b-97ea-4d01-8822-8e048dbcd4c9} event:/pusheen/char/dialogue/kirby_mirror
{63803550-9124-4449-aa55-f513891efde3} event:/pusheen/char/dialogue/kirby_webcam
{a5689382-eb66-44f3-adec-014980d3b9af} event:/pusheen/char/dialogue/magolor
{8475eabc-2743-4eb3-9de6-0e64938176b1} event:/pusheen/char/dialogue/papyrus
{723149dc-e3c1-4092-aebd-a10a5e57bea3} event:/pusheen/char/dialogue/preist
{59f26f0a-81a7-4565-b9de-47c00d07420c} event:/pusheen/char/dialogue/queen
{c2c47c6b-b823-4ab6-9a23-b1b45477c107} event:/pusheen/char/dialogue/sans
{08754e49-dba2-493c-aab0-1c12543ca39d} event:/pusheen/char/dialogue/spamton
{9a6a36a6-c904-449b-ad09-1269fa26c08f} event:/pusheen/char/dialogue/suzy
{eda48bae-4e74-4730-90ae-4a8303c538d9} event:/pusheen/char/dialogue/tenna
{38634881-42a1-47da-ac2a-c99d55801292} event:/pusheen/char/dialogue/toriel
{a98c6f77-c5bb-4dcc-876c-eae1b0947b1f} event:/pusheen/char/dialogue/undyne
{2ad99af1-683a-4a01-a391-cc4fb95d148b} event:/pusheen/char/dialogue/undyne_hyper
{4f40e74b-0c26-4847-a0f9-e3deeee35c89} event:/pusheen/char/dialogue/waddledee
{c4502bd8-c6cd-48f0-9f31-a029f8e671ac} event:/pusheen/char/granny/cane_tap
{6edb11ca-4d71-4319-8718-f3dfd2eb7a46} event:/pusheen/char/granny/laugh_firstphrase
{40372abc-00c8-4a50-bf5e-9ff9e2c922f7} event:/pusheen/char/granny/laugh_oneha
{723bfbe4-62dd-4280-bbee-f4269c72e77f} event:/pusheen/char/kirby/backpack_drop
{b1577f89-eb17-49c1-9730-1e9591cffbad} event:/pusheen/char/kirby/campfire_sit
{0163c0e7-67e6-4ad6-9ba5-d5e000b8a413} event:/pusheen/char/kirby/campfire_stand
{ed7ee3a6-1833-47eb-8bef-31db0c260cbb} event:/pusheen/char/kirby/climb_ledge
{7e3a4c87-962f-4a0b-84ad-2b06630d66b2} event:/pusheen/char/kirby/core_hair_charged
{ee5cb5a7-8440-4e23-b32c-a8a58e26ce6a} event:/pusheen/char/kirby/crystaltheo_lift
{9f77c5a3-3870-4e07-b8da-fbbd6c67df30} event:/pusheen/char/kirby/crystaltheo_throw
{d23c50ff-adc3-4f0e-9384-0b54e9ac0b27} event:/pusheen/char/kirby/dash_pink_left
{801418e7-e39d-470b-8a8c-b82ad0a7c9c2} event:/pusheen/char/kirby/dash_pink_right
{8009ed16-7a38-45d1-afe4-cdbd454dc5e7} event:/pusheen/char/kirby/dash_red_left
{34d7b30b-badc-49aa-996b-c2d7e446737f} event:/pusheen/char/kirby/dash_red_right
{c37364b1-d768-4f75-b1d3-b1dfc4ed7e0c} event:/pusheen/char/kirby/death
{e44af6ee-d053-4252-95df-8b3c486a2b2c} event:/pusheen/char/kirby/dreamblock_enter
{2716e8f8-bd9a-4030-946c-b791cd8c88c4} event:/pusheen/char/kirby/dreamblock_exit
{a1bfca5e-0eed-4681-a9cf-95066daef0c5} event:/pusheen/char/kirby/dreamblock_travel
{875b2bb6-0829-4004-9309-b7998b3ff971} event:/pusheen/char/kirby/duck
{2c865e13-cacf-49f1-85a4-39689cd21085} event:/pusheen/char/kirby/footstep
{be004925-913f-43bc-b7f1-19acb8d7dd5c} event:/pusheen/char/kirby/grab
{2a9037aa-1c3a-4bc7-80fc-6e2adcc548d6} event:/pusheen/char/kirby/grab_letgo
{5609e736-3b2c-46ed-9ad6-fec490532ae3} event:/pusheen/char/kirby/handhold
{ad75ddaf-cad5-4dae-8d96-d9ffc98f0fb1} event:/pusheen/char/kirby/idle_crackknuckles
{a83006ec-c4f3-447b-9139-39811948736a} event:/pusheen/char/kirby/idle_scratch
{6658ae7c-d5ee-4f0c-a3ea-2b925fd797a1} event:/pusheen/char/kirby/idle_sneeze
{1395c353-3f32-44a0-af7a-4ed6d4c71a73} event:/pusheen/char/kirby/jump
{834b5d57-8def-4672-97ac-23736782594a} event:/pusheen/char/kirby/jump_assisted
{54fff928-b4d4-4fab-9a60-b077ce99bf95} event:/pusheen/char/kirby/jump_climb_left
{6b1d1b36-47ce-420e-a89e-f4af15b56e37} event:/pusheen/char/kirby/jump_climb_right
{66d20e25-db16-4c0c-b3c7-7be422210d42} event:/pusheen/char/kirby/jump_dreamblock
{96dc2281-b947-423b-9226-7a1aae7e7bc0} event:/pusheen/char/kirby/jump_special
{79872d83-2cb7-4325-9f32-abd02e75bbda} event:/pusheen/char/kirby/jump_super
{6a59ef58-41f6-49d4-bdac-b1e5c2a726b1} event:/pusheen/char/kirby/jump_superslide
{dc73ed4b-7c9a-43de-bf11-1e7516347841} event:/pusheen/char/kirby/jump_superwall
{5c7c48f5-aa51-4366-88e3-51004ba3e218} event:/pusheen/char/kirby/jump_wall_left
{86c46353-1440-49db-9079-74cb603697a0} event:/pusheen/char/kirby/jump_wall_right
{8767e2b1-624d-4847-9f81-d95de671f9ba} event:/pusheen/char/kirby/landing
{8553aeaa-4bc6-420d-859d-7d6a4aae7293} event:/pusheen/char/kirby/mirrortemple_big_landing
{b0a52ae6-20f4-4b03-ab77-38111ebb61d4} event:/pusheen/char/kirby/predeath
{be86c613-5f73-4641-b810-754ad728e3fc} event:/pusheen/char/kirby/revive
{03f4dc7c-a569-4f99-ada7-e8884fdb91a9} event:/pusheen/char/kirby/stand
{bd5342ad-ff20-44a0-93ed-c18055f33245} event:/pusheen/char/kirby/summit_areastart
{7261f7ef-60be-4349-9e94-1c4902738c4c} event:/pusheen/char/kirby/summit_flytonext
{e40a0eb6-802c-4eda-83c8-85830e13d42b} event:/pusheen/char/kirby/summit_sit
{6d9ff129-1f8d-45b6-97cf-a343bfc468c5} event:/pusheen/char/kirby/theo_collapse
{454412e8-0180-4693-a3ac-7d89783d9135} event:/pusheen/char/kirby/wallslide
{d4c81b3e-59d7-41d2-85a8-73ca5f3dd104} event:/pusheen/char/kirby/water_dash_gen
{35e53e92-f9fc-4388-a1d6-a9533f2d6456} event:/pusheen/char/kirby/water_dash_in
{7d4ccf0d-0697-41bd-9123-0d76b8976e34} event:/pusheen/char/kirby/water_dash_out
{df80c0f8-e855-417d-83a9-8b66053baf16} event:/pusheen/char/kirby/water_in
{380f0b6a-ae83-4753-8f35-b6dcbbcbdd45} event:/pusheen/char/kirby/water_move_general
{0fbe699c-e15b-4379-b8a1-79bae49aa15e} event:/pusheen/char/kirby/water_move_shallow
{9628b6aa-e5f0-405d-a42b-fca0c703d2be} event:/pusheen/char/kirby/water_out
{5e8eb32c-5106-4c2b-a68f-0c8900e4ef6e} event:/pusheen/char/oshiro/boss_charge
{aefdbd37-48d0-453a-88d8-615ad8d3df13} event:/pusheen/char/oshiro/boss_enter_screen
{e9b7b83a-393e-4092-adee-aed8e47a46f3} event:/pusheen/char/oshiro/boss_precharge
{e6c09e40-a502-48fe-9aab-760514e46a4d} event:/pusheen/char/oshiro/boss_reform
{d9fdf3d7-67f8-4400-89b6-66d17621e4d8} event:/pusheen/char/oshiro/boss_slam_final
{7791fc18-a861-49f3-a98e-9561f27fb821} event:/pusheen/char/oshiro/boss_slam_first
{f068d4c5-97fb-4423-87b2-2c350dd61972} event:/pusheen/char/oshiro/boss_transform_begin
{486b8f6b-ffd0-449e-8c36-fe52030c2511} event:/pusheen/char/oshiro/boss_transform_burst
{5242b3ca-e261-4b49-b214-964d6577d343} event:/pusheen/char/oshiro/chat_collapse
{19a8d22c-9eb3-40aa-b1cf-863a34e89804} event:/pusheen/char/oshiro/chat_get_up
{9102e441-20aa-4b38-af16-179d1f2ffccc} event:/pusheen/char/oshiro/chat_turn_left
{e7a26c29-43ab-42a9-9d78-426dffa6f346} event:/pusheen/char/oshiro/chat_turn_right
{38c52002-ca3c-478d-99f9-cd49d582ea19} event:/pusheen/char/oshiro/move_01_0xa_exit
{fb5a9e1b-b8ee-4a56-9a20-b0ad38fe8439} event:/pusheen/char/oshiro/move_02_03a_exit
{e4fb5a55-d861-45cc-b23b-f288a1a0b745} event:/pusheen/char/oshiro/move_03_08a_exit
{4ca788e7-5e66-463b-b31b-2b349af6cc9f} event:/pusheen/char/oshiro/move_04_pace_left
{1805c0a0-fa49-44b7-b92e-33d8327c8899} event:/pusheen/char/oshiro/move_04_pace_right
{98baec11-8c58-4a62-9a6e-bd426ba190ec} event:/pusheen/char/oshiro/move_05_09b_exit
{996193cb-0310-4bca-b98e-cd7d69861a3a} event:/pusheen/char/oshiro/move_06_04d_exit
{7e43db57-0245-4339-b811-273a91224647} event:/pusheen/char/oshiro/move_07_roof00_enter
{1a792148-023b-413a-8d9d-533b631aaa52} event:/pusheen/char/oshiro/move_08_roof07_exit
{c21927d9-0245-4461-a545-9ea1bdcee013} event:/pusheen/char/theo/phone_taps_loop
{80c0a0a7-64b8-4044-8377-d32862ed1210} event:/pusheen/char/theo/resort_ceilingvent_hey
{2d2d1cc2-939e-4167-abe8-f2f440b17a25} event:/pusheen/char/theo/resort_ceilingvent_popoff
{140ea84a-0774-4b6f-af36-ce31df10c13b} event:/pusheen/char/theo/resort_ceilingvent_seeya
{df40c29a-9239-4db5-8171-2cfdd125df1e} event:/pusheen/char/theo/resort_ceilingvent_shake
{4ed2888b-c9c7-4052-b3dd-7531bfd58087} event:/pusheen/char/theo/resort_crawl
{3e81f949-dfa0-48aa-bbc1-51df0a3fc5a2} event:/pusheen/char/theo/resort_standtocrawl
{a8562266-439e-4ec1-bb81-eff2046caf2d} event:/pusheen/char/theo/resort_vent_grab
{f69482b3-8f12-4233-a26a-1a01c8d48994} event:/pusheen/char/theo/resort_vent_rip
{7b5d62d9-dd31-4267-8d05-311fab0ce82c} event:/pusheen/char/theo/resort_vent_tug
{5d6ba8be-6273-4337-9fd6-971319d882e3} event:/pusheen/char/theo/resort_vent_tumble
{216dc536-f29f-4ece-84f3-883259a2aae0} event:/pusheen/char/theo/yolo_fist
{8a1e3d26-3c22-457d-9880-0a4a64ce8a09} event:/pusheen/classic/!!!_README
{b64222a6-473d-4de6-9c5b-9948114ff2e4} event:/pusheen/classic/pico8_boot
{900c9263-8bdc-4ad7-89c5-e4bafd308c7b} event:/pusheen/classic/pico8_mus_00
{2eb638e1-d736-4e4d-9063-7f1816393493} event:/pusheen/classic/pico8_mus_01
{a652d9f5-ced9-4a17-a112-46189fb3a9b6} event:/pusheen/classic/pico8_mus_02
{ee75e900-633b-40ea-bd8c-6fc414d1b7d5} event:/pusheen/classic/pico8_mus_03
{6e08dd1e-55bc-4fec-8c81-7616d0132dfe} event:/pusheen/classic/sfx0
{9104d27e-aa8a-4129-9e02-8501524839f3} event:/pusheen/classic/sfx1
{d5adb80a-d1da-4f76-a9be-4ca7cab67245} event:/pusheen/classic/sfx13
{5055a106-2b5c-4000-a4f6-1d34a815343c} event:/pusheen/classic/sfx14
{590f3300-8525-410d-b8fb-00c78cab86b8} event:/pusheen/classic/sfx15
{c623319b-97e0-4c13-8b6e-66c02a03b3f0} event:/pusheen/classic/sfx16
{f26e915a-c2dc-4099-99a1-4791f9c3c804} event:/pusheen/classic/sfx2
{5d5b088c-a5a7-48cb-8477-30da44ff71ab} event:/pusheen/classic/sfx23
{d048ce02-a9fe-47dd-88f2-de1afc90a6d7} event:/pusheen/classic/sfx3
{35b5073f-d37f-4d4a-95dc-588940f280fc} event:/pusheen/classic/sfx35
{e367073c-fa12-47e2-af5a-b7297c16f16c} event:/pusheen/classic/sfx37
{0041773a-79f2-476a-8229-0467e8ab8004} event:/pusheen/classic/sfx38
{677c59ff-67ed-40b6-8c2a-234757fe64e0} event:/pusheen/classic/sfx4
{fd7866e4-ade2-4939-a0c5-a40a4396097f} event:/pusheen/classic/sfx5
{a32bf5ba-0907-43e2-a203-fd376734c8fd} event:/pusheen/classic/sfx51
{613ae8e7-312f-4ed1-bf41-8a3456feac06} event:/pusheen/classic/sfx54
{3d919f5a-1477-46b1-ae36-233a14db6cbb} event:/pusheen/classic/sfx55
{0311620e-762f-4d2d-bd44-299bc6d01ce3} event:/pusheen/classic/sfx6
{54a4c0ed-689b-408f-96ad-d46d671a0f65} event:/pusheen/classic/sfx61
{96f46163-9e7f-4291-84bc-24b4df8e8a54} event:/pusheen/classic/sfx62
{3a10b8d5-ea72-422e-bd93-510c1fa7b43d} event:/pusheen/classic/sfx7
{e173fc03-fc93-4bbe-87bd-37ea3b8e7503} event:/pusheen/classic/sfx8
{85787526-3d91-4713-9e32-8ce2bc82484b} event:/pusheen/classic/sfx9
{cb5cc47f-f766-469e-9605-6355e2f6b0db} event:/pusheen/env/amb/00_prologue
{c6d76677-5449-4641-a40f-ccc77985e69e} event:/pusheen/env/amb/01_main
{0437472d-3472-4689-8a2a-9c5700ca7ef6} event:/pusheen/env/amb/02_awake
{4f4928f7-baf7-4f81-8843-53f52fd76603} event:/pusheen/env/amb/02_dream
{59de0065-1e32-420d-a4b8-c9fbd3f3f6d2} event:/pusheen/env/amb/03_exterior
{9ebb6f6b-3cf7-47e4-9c8e-dd5dafb1fae7} event:/pusheen/env/amb/03_interior
{d8663853-6a74-4dc5-a78a-ab8bb92d8da8} event:/pusheen/env/amb/03_pico8_closeup
{1f6aa883-d122-4acf-b26c-ba266fa1500a} event:/pusheen/env/amb/04_main
{2ae1fe72-1db8-49c5-a2f9-14ea1ba4bebf} event:/pusheen/env/amb/05_interior_dark
{88be2b19-0d80-402e-b3bb-75efad07c294} event:/pusheen/env/amb/05_interior_main
{f0b8928b-6e5c-40de-9a8a-c10555d1dda1} event:/pusheen/env/amb/05_mirror_sequence
{0bbcd192-0f98-46ad-a4ad-d6cf554e5839} event:/pusheen/env/amb/06_lake
{e3735490-4a24-4ff5-8ccc-6923a8c37910} event:/pusheen/env/amb/06_main
{f1a34199-217d-49f1-a1c0-1523fe7f91e9} event:/pusheen/env/amb/09_main
{3271df15-2896-4fe7-8192-ad659dff6a0c} event:/pusheen/env/amb/worldmap
{fdbbf43e-3c46-4fa1-bece-88d81b5d36ac} event:/pusheen/env/local/02_shadow/phone_lamp
